IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.91.31.118,443,443,true,FRA,Europe,Frankfurt,270,2.84
34.116.145.162,443,443,true,FRA,Europe,Frankfurt,287,2.78
34.154.53.117,443,443,true,FRA,Europe,Frankfurt,253,2.77
34.65.86.254,443,443,true,FRA,Europe,Frankfurt,255,2.76
34.154.94.37,443,443,true,FRA,Europe,Frankfurt,262,2.74
34.65.222.230,443,443,true,FRA,Europe,Frankfurt,250,2.73
34.65.197.0,443,443,true,FRA,Europe,Frankfurt,264,2.73
34.118.27.151,443,443,true,FRA,Europe,Frankfurt,300,2.72
34.154.245.26,443,443,true,FRA,Europe,Frankfurt,252,2.69
34.91.116.225,443,443,true,FRA,Europe,Frankfurt,265,2.66
34.159.131.159,443,443,true,FRA,Europe,Frankfurt,401,2.59
34.141.248.249,2082,80,false,AMS,Europe,Amsterdam,189,2.59
34.154.127.225,443,443,true,FRA,Europe,Frankfurt,258,2.57
34.175.133.251,2053,80,false,MAD,Europe,Madrid,183,2.57
34.118.50.32,443,443,true,FRA,Europe,Frankfurt,269,2.57
34.175.133.251,2096,80,false,MAD,Europe,Madrid,183,2.57
34.175.133.251,2052,80,false,MAD,Europe,Madrid,183,2.56
34.175.133.251,2083,80,false,MAD,Europe,Madrid,182,2.56
34.107.44.218,443,443,true,FRA,Europe,Frankfurt,269,2.55
34.154.19.195,443,443,true,FRA,Europe,Frankfurt,251,2.54
34.154.223.40,443,443,true,FRA,Europe,Frankfurt,256,2.53
34.116.238.191,443,443,true,FRA,Europe,Frankfurt,271,2.52
34.116.159.95,443,443,true,FRA,Europe,Frankfurt,334,2.51
34.154.75.250,443,443,true,FRA,Europe,Frankfurt,290,2.50
34.65.202.238,443,443,true,FRA,Europe,Frankfurt,290,2.50
34.65.202.238,443,443,true,FRA,Europe,Frankfurt,283,2.44
34.116.196.218,443,443,true,FRA,Europe,Frankfurt,336,2.43
34.116.145.162,443,443,true,FRA,Europe,Frankfurt,311,2.43
34.65.241.29,443,443,true,FRA,Europe,Frankfurt,264,2.43
34.118.46.250,443,443,true,FRA,Europe,Frankfurt,331,2.43
34.154.198.233,443,443,true,FRA,Europe,Frankfurt,277,2.42
34.175.99.73,2082,80,false,MAD,Europe,Madrid,185,2.42
34.65.65.7,443,443,true,FRA,Europe,Frankfurt,251,2.41
34.175.161.245,2083,80,false,MAD,Europe,Madrid,185,2.41
34.175.99.73,2096,80,false,MAD,Europe,Madrid,183,2.41
34.175.161.245,2086,80,false,MAD,Europe,Madrid,182,2.41
34.118.16.79,443,443,true,FRA,Europe,Frankfurt,303,2.40
34.118.115.155,443,443,true,FRA,Europe,Frankfurt,269,2.40
34.118.17.165,443,443,true,FRA,Europe,Frankfurt,332,2.38
34.154.237.3,443,443,true,FRA,Europe,Frankfurt,256,2.38
34.175.95.58,2082,80,false,MAD,Europe,Madrid,184,2.38
34.65.88.186,443,443,true,FRA,Europe,Frankfurt,253,2.38
34.175.168.99,2082,80,false,MAD,Europe,Madrid,188,2.38
34.65.1.57,443,443,true,FRA,Europe,Frankfurt,256,2.37
34.141.248.249,2083,80,false,AMS,Europe,Amsterdam,190,2.36
34.147.101.117,2082,80,false,AMS,Europe,Amsterdam,190,2.36
34.147.101.117,2087,80,false,AMS,Europe,Amsterdam,192,2.36
34.141.221.33,2082,80,false,AMS,Europe,Amsterdam,189,2.36
34.116.151.54,443,443,true,FRA,Europe,Frankfurt,301,2.35
34.175.7.231,2052,80,false,MAD,Europe,Madrid,187,2.35
34.141.221.33,2053,80,false,AMS,Europe,Amsterdam,201,2.35
34.141.248.249,2052,80,false,AMS,Europe,Amsterdam,190,2.35
34.116.147.228,443,443,true,FRA,Europe,Frankfurt,273,2.35
34.65.4.95,443,443,true,FRA,Europe,Frankfurt,257,2.35
34.175.7.231,2053,80,false,MAD,Europe,Madrid,182,2.34
34.116.255.53,443,443,true,FRA,Europe,Frankfurt,483,2.33
34.65.30.161,443,443,true,FRA,Europe,Frankfurt,261,2.33
34.175.133.251,2095,80,false,MAD,Europe,Madrid,184,2.33
34.175.133.251,2087,80,false,MAD,Europe,Madrid,183,2.32
34.116.134.144,443,443,true,FRA,Europe,Frankfurt,298,2.31
35.229.161.32,443,443,true,TPE,Asia Pacific,Taipei,42,2.31
34.154.152.95,443,443,true,FRA,Europe,Frankfurt,250,2.30
34.116.172.36,443,443,true,FRA,Europe,Frankfurt,540,2.30
34.175.133.251,2086,80,false,MAD,Europe,Madrid,185,2.30
34.89.212.37,443,443,true,FRA,Europe,Frankfurt,279,2.29
34.116.132.31,443,443,true,FRA,Europe,Frankfurt,303,2.29
34.116.176.165,443,443,true,FRA,Europe,Frankfurt,353,2.28
34.116.196.218,443,443,true,FRA,Europe,Frankfurt,278,2.27
34.116.202.7,443,443,true,FRA,Europe,Frankfurt,343,2.27
34.116.229.139,443,443,true,FRA,Europe,Frankfurt,272,2.26
34.116.159.174,443,443,true,FRA,Europe,Frankfurt,799,2.26
34.116.175.112,443,443,true,FRA,Europe,Frankfurt,292,2.25
34.118.50.188,443,443,true,FRA,Europe,Frankfurt,267,2.25
34.118.33.236,443,443,true,FRA,Europe,Frankfurt,298,2.24
34.93.0.149,443,443,true,BOM,Asia Pacific,Mumbai,71,2.23
34.175.95.58,2052,80,false,MAD,Europe,Madrid,186,2.22
34.175.95.58,2096,80,false,MAD,Europe,Madrid,185,2.22
34.175.168.99,2083,80,false,MAD,Europe,Madrid,183,2.22
34.175.244.157,2083,80,false,MAD,Europe,Madrid,184,2.22
34.175.168.99,2087,80,false,MAD,Europe,Madrid,186,2.21
34.141.221.33,2087,80,false,AMS,Europe,Amsterdam,189,2.21
34.175.244.157,2052,80,false,MAD,Europe,Madrid,183,2.21
34.118.58.146,443,443,true,FRA,Europe,Frankfurt,321,2.21
34.175.99.73,2095,80,false,MAD,Europe,Madrid,183,2.21
34.175.244.157,2053,80,false,MAD,Europe,Madrid,184,2.21
34.175.244.157,2086,80,false,MAD,Europe,Madrid,183,2.21
34.175.244.157,2096,80,false,MAD,Europe,Madrid,188,2.20
34.175.7.231,2087,80,false,MAD,Europe,Madrid,183,2.20
34.175.99.73,2086,80,false,MAD,Europe,Madrid,186,2.20
34.175.244.157,2087,80,false,MAD,Europe,Madrid,183,2.20
34.141.221.33,2052,80,false,AMS,Europe,Amsterdam,189,2.20
34.141.221.33,2083,80,false,AMS,Europe,Amsterdam,190,2.20
34.147.101.117,2086,80,false,AMS,Europe,Amsterdam,189,2.20
34.175.95.58,2053,80,false,MAD,Europe,Madrid,183,2.19
34.175.95.58,2095,80,false,MAD,Europe,Madrid,187,2.19
34.118.87.30,443,443,true,FRA,Europe,Frankfurt,275,2.19
34.147.101.117,2053,80,false,AMS,Europe,Amsterdam,188,2.19
34.141.248.249,2096,80,false,AMS,Europe,Amsterdam,189,2.19
34.175.161.245,2053,80,false,MAD,Europe,Madrid,184,2.19
34.141.221.33,2086,80,false,AMS,Europe,Amsterdam,189,2.19
34.175.95.58,2086,80,false,MAD,Europe,Madrid,183,2.18
34.118.53.218,443,443,true,FRA,Europe,Frankfurt,373,2.18
34.175.95.58,2087,80,false,MAD,Europe,Madrid,183,2.18
34.141.221.33,2095,80,false,AMS,Europe,Amsterdam,189,2.18
34.147.101.117,2095,80,false,AMS,Europe,Amsterdam,190,2.18
34.175.244.157,2095,80,false,MAD,Europe,Madrid,186,2.18
34.141.248.249,2086,80,false,AMS,Europe,Amsterdam,190,2.18
34.175.99.73,2052,80,false,MAD,Europe,Madrid,183,2.17
34.175.133.251,2082,80,false,MAD,Europe,Madrid,183,2.17
34.141.248.249,2087,80,false,AMS,Europe,Amsterdam,194,2.17
34.141.248.249,2053,80,false,AMS,Europe,Amsterdam,190,2.17
34.175.161.245,2052,80,false,MAD,Europe,Madrid,184,2.16
34.175.161.245,2096,80,false,MAD,Europe,Madrid,187,2.16
34.65.240.28,443,443,true,FRA,Europe,Frankfurt,251,2.15
34.175.161.245,2095,80,false,MAD,Europe,Madrid,183,2.15
34.141.248.249,2095,80,false,AMS,Europe,Amsterdam,190,2.15
34.175.161.245,2087,80,false,MAD,Europe,Madrid,182,2.15
34.175.143.15,2095,80,false,MAD,Europe,Madrid,185,2.14
34.175.7.231,2082,80,false,MAD,Europe,Madrid,186,2.14
34.65.177.1,443,443,true,FRA,Europe,Frankfurt,250,2.14
34.65.250.76,443,443,true,FRA,Europe,Frankfurt,283,2.13
34.159.194.36,443,443,true,FRA,Europe,Frankfurt,271,2.13
34.118.3.118,443,443,true,FRA,Europe,Frankfurt,343,2.12
34.118.3.141,443,443,true,FRA,Europe,Frankfurt,349,2.10
34.65.227.116,443,443,true,FRA,Europe,Frankfurt,251,2.09
34.141.221.33,2096,80,false,AMS,Europe,Amsterdam,190,2.08
34.116.253.136,443,443,true,FRA,Europe,Frankfurt,334,2.05
34.175.161.245,2082,80,false,MAD,Europe,Madrid,187,2.03
34.118.50.188,443,443,true,FRA,Europe,Frankfurt,391,2.03
34.118.70.245,443,443,true,FRA,Europe,Frankfurt,305,2.03
34.147.101.117,2083,80,false,AMS,Europe,Amsterdam,188,2.02
34.118.16.81,443,443,true,FRA,Europe,Frankfurt,348,2.02
34.147.101.117,2052,80,false,AMS,Europe,Amsterdam,188,2.01
34.147.101.117,2096,80,false,AMS,Europe,Amsterdam,189,2.01
34.116.134.144,443,443,true,FRA,Europe,Frankfurt,436,2.01
34.175.244.157,2082,80,false,MAD,Europe,Madrid,183,2.00
34.65.249.51,443,443,true,FRA,Europe,Frankfurt,265,2.00
34.116.245.40,443,443,true,FRA,Europe,Frankfurt,462,1.97
34.118.60.134,443,443,true,FRA,Europe,Frankfurt,364,1.95
34.147.82.194,2053,80,false,AMS,Europe,Amsterdam,191,1.94
34.65.169.36,443,443,true,FRA,Europe,Frankfurt,263,1.92
34.34.32.175,443,443,true,FRA,Europe,Frankfurt,258,1.92
34.118.42.177,443,443,true,FRA,Europe,Frankfurt,346,1.86
34.116.206.109,443,443,true,FRA,Europe,Frankfurt,407,1.85
34.93.0.149,443,443,true,BOM,Asia Pacific,Mumbai,100,1.81
34.118.25.207,443,443,true,FRA,Europe,Frankfurt,340,1.79
34.65.246.204,443,443,true,FRA,Europe,Frankfurt,250,1.76
34.118.32.6,443,443,true,FRA,Europe,Frankfurt,362,1.72
34.107.14.208,443,443,true,FRA,Europe,Frankfurt,321,1.64
34.91.94.53,443,443,true,FRA,Europe,Frankfurt,273,1.62
34.65.18.221,443,443,true,FRA,Europe,Frankfurt,273,1.49
35.234.126.26,443,443,true,FRA,Europe,Frankfurt,263,1.49
34.154.1.132,443,443,true,FRA,Europe,Frankfurt,250,1.45
34.32.236.173,443,443,true,FRA,Europe,Frankfurt,288,1.42
34.118.117.36,443,443,true,FRA,Europe,Frankfurt,226,1.42
34.154.78.70,443,443,true,FRA,Europe,Frankfurt,257,1.35
34.34.21.120,443,443,true,FRA,Europe,Frankfurt,272,1.34
34.89.145.108,443,443,true,FRA,Europe,Frankfurt,281,1.34
34.147.91.69,443,443,true,FRA,Europe,Frankfurt,285,1.32
34.154.19.214,443,443,true,FRA,Europe,Frankfurt,252,1.32
34.93.0.149,443,443,true,BOM,Asia Pacific,Mumbai,62,1.31
34.89.188.183,443,443,true,FRA,Europe,Frankfurt,261,1.30
34.91.94.53,443,443,true,FRA,Europe,Frankfurt,276,1.25
34.154.213.166,443,443,true,FRA,Europe,Frankfurt,251,1.25
34.154.217.60,443,443,true,FRA,Europe,Frankfurt,262,1.24
34.91.116.225,443,443,true,FRA,Europe,Frankfurt,289,1.23
34.107.123.239,443,443,true,FRA,Europe,Frankfurt,275,1.16
34.34.6.20,443,443,true,FRA,Europe,Frankfurt,282,1.14
34.154.232.106,443,443,true,FRA,Europe,Frankfurt,252,1.12
34.65.249.51,443,443,true,FRA,Europe,Frankfurt,266,1.10
34.32.236.173,443,443,true,FRA,Europe,Frankfurt,269,1.09
34.34.3.81,443,443,true,FRA,Europe,Frankfurt,290,1.08
34.159.183.90,443,443,true,FRA,Europe,Frankfurt,302,1.06
34.154.148.56,443,443,true,FRA,Europe,Frankfurt,260,1.06
35.234.102.55,443,443,true,FRA,Europe,Frankfurt,277,1.05
34.65.5.18,443,443,true,FRA,Europe,Frankfurt,265,1.03
34.118.84.230,443,443,true,FRA,Europe,Frankfurt,295,1.03
34.65.73.241,443,443,true,FRA,Europe,Frankfurt,245,1.02
34.107.62.71,443,443,true,FRA,Europe,Frankfurt,336,1.02
34.118.4.182,443,443,true,FRA,Europe,Frankfurt,280,1.01
34.118.32.6,443,443,true,FRA,Europe,Frankfurt,299,1.01
34.65.152.246,443,443,true,FRA,Europe,Frankfurt,282,1.00
34.154.27.90,443,443,true,FRA,Europe,Frankfurt,281,0.99
34.93.0.149,443,443,true,BOM,Asia Pacific,Mumbai,64,0.96
34.141.37.198,443,443,true,FRA,Europe,Frankfurt,278,0.94
34.90.235.70,443,443,true,FRA,Europe,Frankfurt,317,0.93
34.118.36.53,443,443,true,FRA,Europe,Frankfurt,293,0.92
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,278,0.92
34.154.60.172,443,443,true,FRA,Europe,Frankfurt,300,0.92
34.65.67.185,443,443,true,FRA,Europe,Frankfurt,253,0.92
34.65.206.96,443,443,true,FRA,Europe,Frankfurt,287,0.91
34.154.37.136,443,443,true,FRA,Europe,Frankfurt,296,0.91
34.91.31.118,443,443,true,FRA,Europe,Frankfurt,280,0.88
34.118.47.182,443,443,true,FRA,Europe,Frankfurt,287,0.88
34.90.61.96,443,443,true,FRA,Europe,Frankfurt,275,0.84
34.89.145.108,443,443,true,FRA,Europe,Frankfurt,282,0.84
34.65.222.97,443,443,true,FRA,Europe,Frankfurt,266,0.84
34.89.254.249,443,443,true,FRA,Europe,Frankfurt,260,0.83
34.65.3.147,443,443,true,FRA,Europe,Frankfurt,285,0.83
34.65.41.59,443,443,true,FRA,Europe,Frankfurt,287,0.81
34.65.16.59,443,443,true,FRA,Europe,Frankfurt,269,0.80
34.91.36.200,443,443,true,FRA,Europe,Frankfurt,338,0.79
34.91.36.200,443,443,true,FRA,Europe,Frankfurt,271,0.78
34.159.231.195,443,443,true,FRA,Europe,Frankfurt,307,0.76
34.147.78.210,443,443,true,FRA,Europe,Frankfurt,290,0.67
34.147.91.171,443,443,true,FRA,Europe,Frankfurt,287,0.67
35.199.27.229,443,443,true,IAD,North America,Ashburn,244,0.66
34.118.8.60,443,443,true,FRA,Europe,Frankfurt,397,0.64
34.90.61.96,443,443,true,FRA,Europe,Frankfurt,285,0.61
34.65.13.41,443,443,true,FRA,Europe,Frankfurt,272,0.60
34.89.254.249,443,443,true,FRA,Europe,Frankfurt,292,0.59
34.90.246.126,443,443,true,FRA,Europe,Frankfurt,291,0.57
34.90.190.0,443,443,true,FRA,Europe,Frankfurt,291,0.56
34.65.203.120,443,443,true,FRA,Europe,Frankfurt,265,0.55
34.65.48.167,443,443,true,FRA,Europe,Frankfurt,283,0.55
34.65.154.40,443,443,true,FRA,Europe,Frankfurt,289,0.54
34.34.21.120,443,443,true,FRA,Europe,Frankfurt,269,0.54
34.90.190.0,443,443,true,FRA,Europe,Frankfurt,279,0.52
34.65.206.96,443,443,true,FRA,Europe,Frankfurt,287,0.51
34.90.235.70,443,443,true,FRA,Europe,Frankfurt,273,0.51
34.65.152.246,443,443,true,FRA,Europe,Frankfurt,273,0.48
35.246.236.140,443,443,true,FRA,Europe,Frankfurt,280,0.48
34.65.250.76,443,443,true,FRA,Europe,Frankfurt,279,0.48
34.159.222.93,443,443,true,FRA,Europe,Frankfurt,289,0.47
34.34.3.81,443,443,true,FRA,Europe,Frankfurt,269,0.47
34.32.164.220,443,443,true,FRA,Europe,Frankfurt,269,0.45
34.65.5.18,443,443,true,FRA,Europe,Frankfurt,284,0.45
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,130,0.45
34.154.172.145,443,443,true,FRA,Europe,Frankfurt,241,0.44
34.118.31.28,443,443,true,FRA,Europe,Frankfurt,295,0.42
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,312,0.41
34.91.31.118,443,443,true,FRA,Europe,Frankfurt,268,0.40
34.34.6.20,443,443,true,FRA,Europe,Frankfurt,275,0.40
34.154.240.218,443,443,true,FRA,Europe,Frankfurt,263,0.40
34.65.111.146,443,443,true,FRA,Europe,Frankfurt,285,0.39
34.85.181.206,443,443,true,IAD,North America,Ashburn,220,0.39
34.118.82.136,443,443,true,FRA,Europe,Frankfurt,300,0.39
34.154.61.129,443,443,true,FRA,Europe,Frankfurt,256,0.38
34.90.235.70,443,443,true,FRA,Europe,Frankfurt,285,0.38
34.65.78.89,443,443,true,FRA,Europe,Frankfurt,282,0.36
35.230.174.208,443,443,true,IAD,North America,Ashburn,214,0.36
34.150.204.249,443,443,true,IAD,North America,Ashburn,211,0.36
34.150.204.249,443,443,true,IAD,North America,Ashburn,315,0.36
34.85.181.206,443,443,true,IAD,North America,Ashburn,231,0.36
34.85.181.206,443,443,true,IAD,North America,Ashburn,260,0.36
34.116.184.78,443,443,true,FRA,Europe,Frankfurt,291,0.35
34.159.126.204,443,443,true,FRA,Europe,Frankfurt,277,0.34
34.159.188.126,443,443,true,FRA,Europe,Frankfurt,303,0.34
34.65.134.26,443,443,true,FRA,Europe,Frankfurt,324,0.32
34.65.18.221,443,443,true,FRA,Europe,Frankfurt,273,0.32
34.74.105.17,80,8080,false,ATL,North America,Atlanta,218,0.32
34.159.227.33,443,443,true,FRA,Europe,Frankfurt,311,0.30
34.116.142.118,443,443,true,FRA,Europe,Frankfurt,295,0.30
34.89.158.195,443,443,true,FRA,Europe,Frankfurt,253,0.29
34.65.154.40,443,443,true,FRA,Europe,Frankfurt,270,0.29
34.118.56.2,443,443,true,FRA,Europe,Frankfurt,364,0.28
34.118.5.50,443,443,true,FRA,Europe,Frankfurt,372,0.28
34.65.183.126,443,443,true,FRA,Europe,Frankfurt,266,0.28
34.116.219.165,443,443,true,FRA,Europe,Frankfurt,299,0.27
34.118.29.222,443,443,true,FRA,Europe,Frankfurt,326,0.27
34.65.47.187,443,443,true,FRA,Europe,Frankfurt,271,0.26
34.118.57.86,443,443,true,FRA,Europe,Frankfurt,290,0.25
34.118.90.222,443,443,true,FRA,Europe,Frankfurt,292,0.24
34.32.151.162,443,443,true,FRA,Europe,Frankfurt,273,0.24
34.147.18.239,443,443,true,FRA,Europe,Frankfurt,271,0.24
34.65.54.201,443,443,true,FRA,Europe,Frankfurt,285,0.24
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,270,0.24
34.32.178.41,443,443,true,FRA,Europe,Frankfurt,283,0.24
34.65.199.119,443,443,true,FRA,Europe,Frankfurt,282,0.24
34.89.249.158,443,443,true,FRA,Europe,Frankfurt,263,0.24
34.154.50.78,443,443,true,FRA,Europe,Frankfurt,296,0.22
34.159.111.237,443,443,true,FRA,Europe,Frankfurt,310,0.22
34.65.3.147,443,443,true,FRA,Europe,Frankfurt,279,0.22
34.65.41.59,443,443,true,FRA,Europe,Frankfurt,285,0.22
34.118.61.214,443,443,true,FRA,Europe,Frankfurt,299,0.22
34.65.154.40,443,443,true,FRA,Europe,Frankfurt,282,0.21
34.65.78.162,443,443,true,FRA,Europe,Frankfurt,286,0.20
34.65.198.73,443,443,true,FRA,Europe,Frankfurt,305,0.20
34.118.54.237,443,443,true,FRA,Europe,Frankfurt,281,0.20
34.89.145.108,443,443,true,FRA,Europe,Frankfurt,261,0.19
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,282,0.18
34.65.206.96,443,443,true,FRA,Europe,Frankfurt,268,0.18
34.89.188.183,443,443,true,FRA,Europe,Frankfurt,303,0.17
34.65.206.96,443,443,true,FRA,Europe,Frankfurt,287,0.17
34.65.240.216,443,443,true,FRA,Europe,Frankfurt,281,0.17
34.65.169.36,443,443,true,FRA,Europe,Frankfurt,264,0.17
34.65.199.119,443,443,true,FRA,Europe,Frankfurt,281,0.17
34.141.71.224,443,443,true,FRA,Europe,Frankfurt,279,0.17
34.89.212.37,443,443,true,FRA,Europe,Frankfurt,280,0.16
34.118.57.86,443,443,true,FRA,Europe,Frankfurt,454,0.16
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,287,0.15
34.65.78.162,443,443,true,FRA,Europe,Frankfurt,269,0.15
34.154.234.37,443,443,true,FRA,Europe,Frankfurt,283,0.14
34.159.84.211,443,443,true,FRA,Europe,Frankfurt,255,0.13
34.90.61.96,443,443,true,FRA,Europe,Frankfurt,290,0.13
34.118.56.112,443,443,true,FRA,Europe,Frankfurt,361,0.13
34.91.94.53,443,443,true,FRA,Europe,Frankfurt,272,0.12
34.65.3.147,443,443,true,FRA,Europe,Frankfurt,257,0.12
34.91.116.225,443,443,true,FRA,Europe,Frankfurt,261,0.12
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,292,0.12
34.65.18.221,443,443,true,FRA,Europe,Frankfurt,287,0.11
34.65.183.126,443,443,true,FRA,Europe,Frankfurt,287,0.11
34.65.222.97,443,443,true,FRA,Europe,Frankfurt,282,0.10
34.118.84.230,443,443,true,FRA,Europe,Frankfurt,291,0.10
34.65.73.241,443,443,true,FRA,Europe,Frankfurt,273,0.10
34.154.237.0,443,443,true,FRA,Europe,Frankfurt,280,0.09
34.89.254.249,443,443,true,FRA,Europe,Frankfurt,269,0.09
34.154.104.187,443,443,true,FRA,Europe,Frankfurt,264,0.07
34.90.190.0,443,443,true,FRA,Europe,Frankfurt,285,0.06
34.90.61.96,443,443,true,FRA,Europe,Frankfurt,322,0.06
34.65.183.126,443,443,true,FRA,Europe,Frankfurt,289,0.06
34.65.73.241,443,443,true,FRA,Europe,Frankfurt,253,0.06
34.118.6.166,443,443,true,FRA,Europe,Frankfurt,367,0.06
34.65.48.167,443,443,true,FRA,Europe,Frankfurt,262,0.06
34.118.29.222,443,443,true,FRA,Europe,Frankfurt,293,0.05
34.65.240.216,443,443,true,FRA,Europe,Frankfurt,284,0.04
34.118.36.53,443,443,true,FRA,Europe,Frankfurt,351,0.02
34.65.99.243,443,443,true,FRA,Europe,Frankfurt,290,0.02
104.199.156.241,80,443,false,SIN,Asia Pacific,Singapore,42,0.00
34.22.100.72,443,443,true,ICN,Asia Pacific,Seoul,79,0.00
34.168.152.133,80,80,false,SEA,North America,Seattle,157,0.00
35.247.116.57,80,80,false,SEA,North America,Seattle,157,0.00
34.168.152.133,443,80,false,SEA,North America,Seattle,161,0.00
35.236.55.171,443,443,true,LAX,North America,Los Angeles,166,0.00
34.105.3.218,443,443,true,SEA,North America,Seattle,195,0.00
34.90.195.121,443,443,true,FRA,Europe,Frankfurt,256,0.00
35.204.26.133,443,443,true,FRA,Europe,Frankfurt,257,0.00
35.204.99.250,443,443,true,FRA,Europe,Frankfurt,258,0.00
35.204.84.208,443,443,true,FRA,Europe,Frankfurt,259,0.00
34.154.0.156,443,443,true,FRA,Europe,Frankfurt,263,0.00
35.246.157.28,443,443,true,FRA,Europe,Frankfurt,264,0.00
34.65.99.243,443,443,true,FRA,Europe,Frankfurt,270,0.00
34.65.16.59,443,443,true,FRA,Europe,Frankfurt,271,0.00
34.65.45.214,443,443,true,FRA,Europe,Frankfurt,271,0.00
35.204.103.176,443,443,true,FRA,Europe,Frankfurt,273,0.00
35.204.145.2,443,443,true,FRA,Europe,Frankfurt,275,0.00
34.89.158.195,443,443,true,FRA,Europe,Frankfurt,277,0.00
34.118.5.50,443,443,true,FRA,Europe,Frankfurt,280,0.00
34.89.212.37,443,443,true,FRA,Europe,Frankfurt,282,0.00
35.204.57.114,443,443,true,FRA,Europe,Frankfurt,283,0.00
34.65.250.76,443,443,true,FRA,Europe,Frankfurt,283,0.00
35.204.76.81,443,443,true,FRA,Europe,Frankfurt,284,0.00
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,287,0.00
34.65.111.146,443,443,true,FRA,Europe,Frankfurt,288,0.00
34.90.246.126,443,443,true,FRA,Europe,Frankfurt,289,0.00
34.90.235.70,443,443,true,FRA,Europe,Frankfurt,289,0.00
34.118.60.134,443,443,true,FRA,Europe,Frankfurt,290,0.00
34.118.39.4,443,443,true,FRA,Europe,Frankfurt,291,0.00
